1551140512.051,Pointer moved to ,(907.578125, 127.4296875)
1551140512.095,Pointer moved to ,(907.578125, 127.4296875)
1551140512.162,Pointer moved to ,(907.578125, 127.4296875)
1551140512.228,Pointer moved to ,(907.578125, 127.4296875)
1551140512.294,Pointer moved to ,(907.578125, 127.4296875)
1551140512.360,Pointer moved to ,(907.578125, 127.4296875)
1551140512.427,Pointer moved to ,(907.578125, 127.4296875)
1551140512.493,Pointer moved to ,(907.578125, 127.4296875)
1551140512.559,Pointer moved to ,(907.578125, 127.4296875)
1551140512.624,Pointer moved to ,(907.578125, 127.4296875)
1551140512.691,Pointer moved to ,(907.578125, 127.4296875)
1551140512.757,Pointer moved to ,(907.578125, 127.4296875)
1551140512.822,Pointer moved to ,(907.578125, 127.4296875)
1551140512.887,Pointer moved to ,(906.1953125, 129.6953125)
1551140512.951,Pointer moved to ,(905.96484375, 129.921875)
1551140513.017,Pointer moved to ,(905.2734375, 130.6015625)
1551140513.083,Pointer moved to ,(905.04296875, 130.828125)
1551140513.148,Pointer moved to ,(905.04296875, 130.828125)
1551140513.214,Pointer moved to ,(905.04296875, 130.828125)
1551140513.280,Pointer moved to ,(905.04296875, 130.828125)
1551140513.347,Pointer moved to ,(903.66015625, 130.828125)
1551140513.414,Pointer moved to ,(900.89453125, 131.0546875)
1551140513.479,Pointer moved to ,(898.8203125, 131.28125)
1551140513.544,Pointer moved to ,(898.8203125, 131.28125)
1551140513.609,Pointer moved to ,(898.58984375, 131.734375)
1551140513.675,Pointer moved to ,(892.59765625, 136.265625)
1551140513.741,Pointer moved to ,(881.99609375, 143.0625)
1551140513.805,Pointer moved to ,(868.859375, 151.8984375)
1551140513.870,Pointer moved to ,(857.796875, 160.734375)
1551140513.935,Pointer moved to ,(843.69921875, 166.86328125)
1551140514.000,Pointer moved to ,(829.85546875, 173.890625)
1551140514.065,Pointer moved to ,(816.703125, 185.0)
1551140514.130,Pointer moved to ,(799.8125, 198.40625)
1551140514.196,Pointer moved to ,(781.73046875, 212.53125)
1551140514.262,Pointer moved to ,(761.2734375, 226.90234375)
1551140514.327,Pointer moved to ,(738.90234375, 240.1796875)
1551140514.390,Pointer moved to ,(719.59765625, 253.6640625)
