1551047064.560,Pointer moved to ,(650.6484375, 399.78125)
1551047064.601,Pointer moved to ,(650.6484375, 399.78125)
1551047064.666,Pointer moved to ,(650.6484375, 399.78125)
1551047064.731,Pointer moved to ,(650.6484375, 399.78125)
1551047064.797,Pointer moved to ,(650.6484375, 399.78125)
1551047064.863,Pointer moved to ,(650.6484375, 399.78125)
1551047064.929,Pointer moved to ,(650.6484375, 399.78125)
1551047064.995,Pointer moved to ,(650.6484375, 399.78125)
1551047065.061,Pointer moved to ,(650.6484375, 399.78125)
1551047065.127,Pointer moved to ,(650.6484375, 399.78125)
1551047065.193,Pointer moved to ,(650.6484375, 399.78125)
1551047065.259,Pointer moved to ,(650.6484375, 399.78125)
1551047065.324,Pointer moved to ,(650.6484375, 399.78125)
1551047065.390,Pointer moved to ,(650.6484375, 399.78125)
1551047065.456,Pointer moved to ,(650.6484375, 399.78125)
1551047065.522,Pointer moved to ,(650.6484375, 399.78125)
1551047065.588,Pointer moved to ,(650.6484375, 399.78125)
1551047065.654,Pointer moved to ,(650.6484375, 399.78125)
1551047065.718,Pointer moved to ,(650.6484375, 399.78125)
1551047065.783,Pointer moved to ,(650.6484375, 399.78125)
1551047065.847,Pointer moved to ,(650.6484375, 399.78125)
1551047065.912,Pointer moved to ,(650.6484375, 399.78125)
1551047065.976,Pointer moved to ,(650.6484375, 399.78125)
1551047066.042,Pointer moved to ,(650.6484375, 400.015625)
1551047066.108,Pointer moved to ,(650.6484375, 400.015625)
1551047066.174,Pointer moved to ,(650.6484375, 400.015625)
1551047066.239,Pointer moved to ,(650.6484375, 400.015625)
1551047066.304,Pointer moved to ,(650.6484375, 400.015625)
1551047066.368,Pointer moved to ,(650.6484375, 400.015625)
1551047066.434,Pointer moved to ,(650.6484375, 400.015625)
1551047066.500,Pointer moved to ,(650.6484375, 400.015625)
1551047066.565,Pointer moved to ,(650.6484375, 400.015625)
1551047066.630,Pointer moved to ,(650.6484375, 400.015625)
1551047066.695,Pointer moved to ,(650.6484375, 400.015625)
1551047066.760,Pointer moved to ,(650.6484375, 400.015625)
