1551047226.291,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.337,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.403,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.469,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.535,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.599,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.663,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.730,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.794,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.860,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.925,Pointer moved to ,(1046.2265625, 129.01171875)
1551047226.991,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.056,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.121,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.187,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.253,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.319,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.385,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.451,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.517,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.583,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.649,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.714,Pointer moved to ,(1046.2265625, 129.01171875)
1551047227.780,Pointer moved to ,(1046.4609375, 129.24609375)
1551047227.844,Pointer moved to ,(1046.4609375, 129.24609375)
1551047227.909,Pointer moved to ,(1046.4609375, 129.24609375)
1551047227.974,Pointer moved to ,(1046.4609375, 129.24609375)
1551047228.039,Pointer moved to ,(1046.4609375, 129.24609375)
1551047228.104,Pointer moved to ,(1046.4609375, 129.24609375)
1551047228.169,Pointer moved to ,(1046.71875, 127.1875)
1551047228.234,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.299,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.364,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.429,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.495,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.559,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.624,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.689,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.754,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.819,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.885,Pointer moved to ,(1046.953125, 125.99609375)
1551047228.950,Pointer moved to ,(1046.953125, 125.99609375)
1551047229.016,Pointer moved to ,(1046.69140625, 127.2421875)
1551047229.080,Pointer moved to ,(1046.69140625, 127.2421875)
1551047229.146,Pointer moved to ,(1046.92578125, 127.4765625)
1551047229.213,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.280,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.343,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.409,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.475,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.540,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.606,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.672,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.738,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.805,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.871,Pointer moved to ,(1047.16015625, 126.76171875)
1551047229.937,Pointer moved to ,(1047.16015625, 126.76171875)
1551047230.003,Pointer moved to ,(1047.16015625, 126.76171875)
1551047230.069,Pointer moved to ,(1047.16015625, 127.23046875)
1551047230.135,Pointer moved to ,(1045.66015625, 130.7578125)
1551047230.201,Pointer moved to ,(1045.66015625, 130.7578125)
1551047230.267,Pointer moved to ,(1045.66015625, 130.9921875)
1551047230.334,Pointer moved to ,(1045.18359375, 131.9296875)
1551047230.401,Pointer moved to ,(1045.18359375, 131.9296875)
1551047230.467,Pointer moved to ,(1044.9453125, 132.1640625)
1551047230.531,Pointer moved to ,(1044.46875, 132.6328125)
1551047230.597,Pointer moved to ,(1035.50390625, 138.97265625)
1551047230.662,Pointer moved to ,(1025.83203125, 147.0234375)
1551047230.728,Pointer moved to ,(1022.046875, 151.26953125)
1551047230.794,Pointer moved to ,(1019.31640625, 155.1953125)
1551047230.859,Pointer moved to ,(1015.203125, 160.30859375)
1551047230.925,Pointer moved to ,(1010.65234375, 165.33203125)
1551047230.991,Pointer moved to ,(1005.51953125, 169.6484375)
1551047231.056,Pointer moved to ,(996.82421875, 176.08203125)
1551047231.121,Pointer moved to ,(976.59375, 188.84375)
1551047231.186,Pointer moved to ,(956.6015625, 199.14453125)
1551047231.252,Pointer moved to ,(943.4921875, 207.17578125)
1551047231.318,Pointer moved to ,(935.265625, 214.0)
1551047231.384,Pointer moved to ,(927.4140625, 221.5390625)
1551047231.450,Pointer moved to ,(920.59765625, 227.78125)
1551047231.514,Pointer moved to ,(913.6171875, 234.46484375)
1551047231.579,Pointer moved to ,(905.51953125, 240.86328125)
1551047231.644,Pointer moved to ,(896.140625, 247.95703125)
1551047231.709,Pointer moved to ,(876.51171875, 259.59765625)
1551047231.775,Pointer moved to ,(857.109375, 270.875)
1551047231.840,Pointer moved to ,(843.0078125, 280.95703125)
1551047231.905,Pointer moved to ,(831.66015625, 289.62890625)
1551047231.971,Pointer moved to ,(821.17578125, 298.89453125)
1551047232.036,Pointer moved to ,(808.3984375, 310.09765625)
1551047232.101,Pointer moved to ,(789.67578125, 324.1875)
1551047232.166,Pointer moved to ,(775.9453125, 334.21875)
1551047232.231,Pointer moved to ,(763.50390625, 342.77734375)
1551047232.296,Pointer moved to ,(749.23046875, 352.5703125)
1551047232.362,Pointer moved to ,(739.21875, 359.99609375)
1551047232.427,Pointer moved to ,(727.98046875, 367.47265625)
1551047232.492,Pointer moved to ,(712.9765625, 377.3515625)
1551047232.557,Pointer moved to ,(703.8828125, 384.1640625)
1551047232.622,Pointer moved to ,(695.46484375, 390.6015625)
1551047232.687,Pointer moved to ,(687.97265625, 396.46875)
1551047232.752,Pointer moved to ,(681.90234375, 400.93359375)
1551047232.817,Pointer moved to ,(676.5078125, 403.98046875)
1551047232.883,Pointer moved to ,(669.44140625, 407.88671875)
1551047232.949,Pointer moved to ,(664.3046875, 410.67578125)
1551047233.017,Pointer moved to ,(662.3984375, 412.31640625)
1551047233.081,Pointer moved to ,(660.25390625, 414.19140625)
1551047233.147,Pointer moved to ,(660.015625, 414.42578125)
1551047233.212,Pointer moved to ,(662.51171875, 418.71484375)
1551047233.277,Pointer moved to ,(672.19140625, 428.34375)
1551047233.342,Pointer moved to ,(678.48828125, 437.05859375)
1551047233.407,Pointer moved to ,(680.03515625, 444.0546875)
1551047233.472,Pointer moved to ,(680.29296875, 450.2734375)
1551047233.537,Pointer moved to ,(679.8046875, 453.0234375)
1551047233.602,Pointer moved to ,(679.56640625, 452.546875)
1551047233.668,Pointer moved to ,(679.56640625, 451.83203125)
1551047233.734,Pointer moved to ,(679.56640625, 451.1171875)
1551047233.800,Pointer moved to ,(679.56640625, 450.640625)
1551047233.864,Pointer moved to ,(679.56640625, 450.640625)
1551047233.929,Pointer moved to ,(679.56640625, 450.640625)
1551047233.994,Pointer moved to ,(679.08984375, 449.92578125)
1551047234.060,Pointer moved to ,(679.08984375, 449.6875)
1551047234.126,Pointer moved to ,(679.08984375, 449.6875)
1551047234.192,Pointer moved to ,(678.61328125, 450.15625)
1551047234.257,Pointer moved to ,(678.61328125, 450.15625)
1551047234.322,Pointer moved to ,(678.375, 450.15625)
1551047234.387,Pointer moved to ,(676.57421875, 450.671875)
1551047234.452,Pointer moved to ,(671.4375, 453.4609375)
1551047234.517,Pointer moved to ,(669.1875, 455.18359375)
1551047234.582,Pointer moved to ,(669.1875, 455.41796875)
1551047234.648,Pointer moved to ,(668.7109375, 456.12109375)
1551047234.714,Pointer moved to ,(668.7109375, 456.12109375)
1551047234.780,Pointer moved to ,(668.47265625, 456.12109375)
1551047234.846,Pointer moved to ,(668.47265625, 456.12109375)
1551047234.911,Pointer moved to ,(670.6875, 453.34765625)
1551047234.978,Pointer moved to ,(672.703125, 449.7734375)
1551047235.044,Pointer moved to ,(672.9375, 449.53515625)
1551047235.110,Pointer moved to ,(672.9375, 449.53515625)
1551047235.176,Pointer moved to ,(672.69921875, 450.47265625)
1551047235.242,Pointer moved to ,(671.140625, 454.125)
1551047235.309,Pointer moved to ,(668.3828125, 463.4765625)
1551047235.373,Pointer moved to ,(666.3984375, 475.9609375)
1551047235.439,Pointer moved to ,(664.79296875, 483.4140625)
1551047235.505,Pointer moved to ,(665.05078125, 490.125)
1551047235.571,Pointer moved to ,(667.125, 496.65234375)
1551047235.636,Pointer moved to ,(670.98046875, 505.71875)
1551047235.702,Pointer moved to ,(678.4921875, 521.8984375)
1551047235.767,Pointer moved to ,(685.8984375, 535.83203125)
1551047235.833,Pointer moved to ,(690.03515625, 545.69921875)
1551047235.899,Pointer moved to ,(692.390625, 552.84375)
1551047235.965,Pointer moved to ,(694.46484375, 559.37109375)
1551047236.031,Pointer moved to ,(696.80859375, 566.984375)
1551047236.097,Pointer moved to ,(698.953125, 575.36328125)
1551047236.162,Pointer moved to ,(700.76953125, 581.890625)
1551047236.227,Pointer moved to ,(703.0078125, 586.890625)
1551047236.293,Pointer moved to ,(704.953125, 590.33984375)
1551047236.358,Pointer moved to ,(707.15625, 594.5390625)
1551047236.425,Pointer moved to ,(709.18359375, 599.90234375)
1551047236.489,Pointer moved to ,(711.875, 608.3046875)
1551047236.555,Pointer moved to ,(714.84765625, 618.078125)
1551047236.621,Pointer moved to ,(716.921875, 624.60546875)
1551047236.687,Pointer moved to ,(719.3125, 633.453125)
1551047236.753,Pointer moved to ,(722.5234375, 646.98046875)
1551047236.819,Pointer moved to ,(725.38671875, 660.875)
1551047236.885,Pointer moved to ,(727.765625, 675.8828125)
1551047236.951,Pointer moved to ,(730.703125, 690.1015625)
1551047237.017,Pointer moved to ,(736.78515625, 708.44140625)
1551047237.082,Pointer moved to ,(741.04296875, 725.00390625)
1551047237.147,Pointer moved to ,(748.3984375, 741.97265625)
1551047237.211,Pointer moved to ,(755.73046875, 760.3359375)
1551047237.276,Pointer moved to ,(760.12890625, 773.86328125)
1551047237.342,Pointer moved to ,(766.96484375, 788.46484375)
1551047237.409,Pointer moved to ,(769.59765625, 802.32421875)
1551047237.475,Pointer moved to ,(773.98046875, 817.6015625)
1551047237.540,Pointer moved to ,(777.8203125, 833.62109375)
1551047237.606,Pointer moved to ,(780.94921875, 845.3515625)
1551047237.671,Pointer moved to ,(783.33984375, 853.421875)
1551047237.736,Pointer moved to ,(786.0859375, 857.69921875)
1551047237.802,Pointer moved to ,(787.26953125, 859.59765625)
1551047237.868,Pointer moved to ,(787.73828125, 860.76953125)
1551047237.934,Pointer moved to ,(788.67578125, 862.41015625)
1551047238.000,Pointer moved to ,(790.59765625, 865.34375)
1551047238.066,Pointer moved to ,(792.75390625, 866.046875)
1551047238.130,Pointer moved to ,(799.8984375, 863.91796875)
1551047238.195,Pointer moved to ,(812.375, 861.875)
1551047238.260,Pointer moved to ,(816.0859375, 861.375)
1551047238.325,Pointer moved to ,(818.21875, 861.125)
1551047238.389,Pointer moved to ,(825.38671875, 861.91015625)
1551047238.454,Pointer moved to ,(839.703125, 864.265625)
1551047238.518,Pointer moved to ,(857.890625, 866.74609375)
1551047238.582,Pointer moved to ,(887.62109375, 867.43359375)
1551047238.645,Pointer moved to ,(916.7578125, 865.6953125)
1551047238.711,Pointer moved to ,(942.5546875, 862.6171875)
1551047238.776,Pointer moved to ,(961.9140625, 861.6328125)
1551047238.842,Pointer moved to ,(977.57421875, 861.0234375)
1551047238.906,Pointer moved to ,(990.07421875, 863.33984375)
1551047238.971,Pointer moved to ,(1008.16796875, 864.27734375)
1551047239.036,Pointer moved to ,(1034.32421875, 866.578125)
1551047239.100,Pointer moved to ,(1057.03125, 868.87890625)
1551047239.165,Pointer moved to ,(1081.02734375, 871.53515625)
1551047239.228,Pointer moved to ,(1116.203125, 872.57421875)
1551047239.293,Pointer moved to ,(1152.6875, 869.6640625)
1551047239.358,Pointer moved to ,(1182.71484375, 870.36328125)
1551047239.421,Pointer moved to ,(1204.96484375, 869.05078125)
1551047239.485,Pointer moved to ,(1221.88671875, 866.8828125)
1551047239.550,Pointer moved to ,(1235.38671875, 866.2890625)
1551047239.613,Pointer moved to ,(1247.8359375, 865.43359375)
1551047239.679,Pointer moved to ,(1262.421875, 865.1484375)
1551047239.744,Pointer moved to ,(1267.56640625, 864.33984375)
1551047239.809,Pointer moved to ,(1273.4140625, 865.65234375)
1551047239.875,Pointer moved to ,(1289.59375, 865.3671875)
1551047239.940,Pointer moved to ,(1291.6171875, 865.10546875)
1551047240.006,Pointer moved to ,(1291.6171875, 865.10546875)
1551047240.070,Pointer moved to ,(1291.6171875, 864.390625)
1551047240.133,Pointer moved to ,(1293.65625, 858.66015625)
1551047240.199,Pointer moved to ,(1295.19140625, 852.90625)
1551047240.264,Pointer moved to ,(1297.2421875, 846.94140625)
1551047240.329,Pointer moved to ,(1299.29296875, 840.45703125)
